Content,Source,label
"Italian aerospace group Leonardo is negotiating with Airbus to secure new terms for the supply of A220 components.

Leonardo chief executive Alessandro Profumo said during a results briefing on 30 July that the group had initiated legal proceedings against Bombardier before Airbus took over control of the A220 programme – previously known as the CSeries – in July, and that the case had now been redirected at the European airframer.

Having previously admitted that Leonardo was ""losing money"" on the programme, Profumo says the price the manufacturer receives for A220 components is below a ""cost structure discussed with Bombardier"".

Leonardo supplies the vertical and horizontal stabilisers for the A220.

Profumo is hopeful that the dispute can be resolved. ""We have a very open talk on that with our Airbus friends,"" he says.

Airbus said in July that it was seeking double-digit cost efficiencies for the A220 programme through renegotiation of supplier terms and increases in the aircraft's production volume.

Leonardo and Airbus jointly own turboprop manufacturer ATR.",Flight Global,1
"Rolls-Royce has acknowledged a level of uncertainty surrounding the in-service issues of its Trent 1000 engine, and indicated that the situation will remain ""dynamic"" until at least next year.

Until the engine's long-term performance can be assessed during ""sustained periods"" between scheduled overhauls, the UK manufacturer ""cannot guarantee"" that no potential further technical issues will be discovered, chief executive Warren East said during a results briefing today.

East says the ""identified issues"" with the Boeing 787-powering engine – these centred on durability of compressor and turbine blades – were discovered in 2016-17.

While problems with intermediate-pressure turbine blades on Trent 1000 Package B and C engines have been ""pretty much"" resolved with the introduction of a redesigned component, subsequently disclosed issues with IP compressor blades were ""not completely understood"" until the first quarter of 2018, East concedes.

""We were learning what the issues were,"" he says.

But as ""manifestation"" of the IP compressor blade problem has ""not evolved"" since late 2017, he is confident that the manufacturer's ongoing efforts to introduce a redesigned IP compressor blade will resolve the issue.

Nevertheless, East foresees a ""dynamic situation"" over the next 12-18 months.

Meanwhile, R-R is working with affected 787 operators ""almost on an aircraft-by-aircraft basis"" to limit disruption.

Since 44 Dreamliners were parked in June as a result of maintenance to their Trent 1000s, the fleet of aircraft on ground has declined. R-R says the figure ""fluctuates quite a bit"" as engines come in and out of shops, and is averaging in the ""high 30s"" this week.",Flight Global,0
"United Airlines is finalising plans to open a Boeing 787 pilot base at its Newark Liberty hub, a precursor to beginning Dreamliner flying from the airport in 2019.

The Chicago-based carrier will open 787 positions at Newark for pilots to bid on beginning in September, says United managing director of crew resources Paul Carlson in a newsletter to pilots on 1 August. More details on operations from Newark, including which aircraft variants and what routes they will fly, will be forthcoming later in August, he says.

“We are evaluating using the 787 flying out of Newark in the future and are in the early stages of planning for that by ensuring we have proper pilot staffing allocated at the right time,"" says United on the newsletter, adding that details have not been finalised.

Carlson previously told pilots in May that United was considering opening a 787 base at Newark around April 2019, with an eye on placing its new 787-10s there.

""I am unable to provide specific EWR 787 mission details; but for now, note that the 787-10 is well-suited for European destinations,"" he said at the time.

United will take delivery of its first three of 14 787-10s later this year, with plans to place them in service in early 2019. The aircraft will be configured with 318 seats, including 41 Polaris business, 21 premium economy, 45 extra-legroom economy and 208 economy.

The airline operates 12 787-8s and 25 787-9s, and has four more -9s on order in addition to the -10s, Flight Fleets Analyzer shows.

The 787-10 is widely viewed as a good aircraft for higher-density routes where airlines do not need the additional range of either of the smaller Dreamliner variants but seek improved economics.

""The 787-10 represents our largest variant, it simply sets the bar as the most efficient twin-aisle in its class on a cost per seat mile basis,"" said Kevin McCallister, president and chief executive of Boeing Commercial Airplanes, at the delivery of the first 787-10 to Singapore Airlines in March.

The aircraft are also popular with customers for a variety of reasons, including their larger windows and lower cabin pressure that is understood to reduce the impact of jetlag.

United flies its 787s on a range of medium- to ultra-long-haul routes from its Denver, Houston Intercontinental, Los Angeles, San Francisco and Washington Dulles hubs. The aircraft allowed the airline to launch one of the world's longest nonstop flights to Singapore from San Francisco, while also performing well on transatlantic routes like Paris to Washington Dulles.

Newark will join Houston, Los Angeles, San Francisco and Dulles among 787 pilot bases at United.

Dreamliners will not be a new sight at Newark. Eight carriers fly the aircraft to the New York City-area airport, including Air China from Beijing, British Airways from London Heathrow and Norwegian from three points in Europe, FlightGlobal schedules show.",Flight Global,0
"Transport Canada has certified the 90-seat variant of Bombardier's Q400, paving the way for the Montreal-based airframer to deliver the type to launch customer SpiceJet.

Bombardier will deliver the first of those aircraft later this year, it says.

The Montreal-based airframer firmed an order from India's SpiceJet for 25 90-seat Q400s in 2017, but the type had not until now received Canadian regulatory approval.

Bombardier says the 90-seat Q400 costs 15% less to operate per seat than Q400s in a traditional 78-seat layout.

""Combined with the Q400 aircraft’s unique speed flexibility, which is driving higher scheduling efficiency, this new segment solution is perfectly adapted to high-demand turboprop markets and will further enhance economic connectivity between smaller towns and major hubs,"" Bombardier says in a media release.",Flight Global,1
"GE Aviation will ""voluntarily"" apply to its own commercial engine programmes the new ""conduct"" principles – relating to third-party maintenance – that its joint venture with Safran, CFM International, has agreed with IATA.

That agreement includes a set of policies aimed at opening the MRO market for CFM56 and Leap engines to third-party support specialists that use non-CFM spare parts and repairs.

When IATA disclosed the deal on 31 July, the airline association said that GE had agreed to apply the policies to ""other commercial aircraft engines that it produces in its own right"".

GE tells FlightGlobal it is ""not a party to the agreement between IATA and CFM"" but adds that it is ""voluntarily applying the conduct policies to its commercial engines"", specifying the GE90, GEnx, CF34 and CF6 models.

The US manufacturer says it ""has always been a strong supporter of an open MRO network and the advantages it brings our customers"".

As part of the CFM-IATA agreement, the airline association withdrew a formal complaint it had filed with the European Commission in 2016.

The Commission had started a tentative inquiry into potentially anti-competitive terms in engine and component maintenance contracts, focusing on the CFM56 and Rolls-Royce's Trent XWB.",Flight Global,1
"From his office, GMF AeroAsia’s president and chief executive, Iwan Joeniarto, has a bird's eye view of the wide range of aircraft in its hangars, which point towards its goal of becoming a global top 10 MRO provider by 2020.

Sign in/Register here

Registration gives you instant free access to FlightGlobal’s news, in-depth analysis, insight and opinion from our global team of experts, and access to our Flight International and Flight Airline Business online libraries.



You’ll only need to log in once to access FlightGlobal’s premium free content.



Already Registered? Sign in

Activate your free account",Flight Global,0
"British Airways’ owner is preparing to dump a stake in low-cost airline Norwegian Air worth tens of millions of pounds after boss Willie Walsh admitted takeover talks were “not going anywhere”.

International Airlines Group (IAG), currently Norwegian’s fifth largest shareholder, bought its stake earlier this year before launching two approaches for the airline. Norwegian rejected the approaches with its enigmatic boss Bjorn Kjos subsequently saying that IAG is “not the only interested party”.

This lunchtime Mr Walsh appear to row back on comments made on BBC Radio earlier in the day that IAG “continued to look at Norwegian”.

“We are not going to keep shares. We are not an investor in Norwegian,”...",Telegraph,0
"Four Brazilian lawmakers have petitioned the federal court to stop Embraer from forming two proposed joint ventures with Boeing. Embraer dismisses the attempt by the Workers Party members as a ""natural"" reaction to its proposed transactions – but not a barrier to completing the deals.

The substance of the four politicians' objections to Embraer's moves is inaccurate, bordering on paranoid. But some details of their complaint raise valid issues and highlight the difficulties that lie ahead if the deals are to be approved by year-end.

On 5 July, the companies announced the agreement under which Boeing is to acquire 80% of Embraer's commercial aircraft division for $3.8 billion. They are also discussing a separate joint venture focused on the Brazilian manufacturer's defence products, especially the KC-390 transport/tanker.

Customers seem to have embraced the deal. In an era of increasingly powerful tier-one suppliers, Embraer's ability to lower the costs of producing a new family of re-engined regional jets is limited without the market leverage offered by Boeing. With its only competitor – the former Bombardier CSeries – now being sold as the Airbus A220 family, the upper range of products from Embraer's commercial division faces annihilation.

If those are the most obvious reasons for completing the deal, there remain significant questions about how such a partnership will work. How will Embraer keep its 4,000-strong engineering workforce intact? What is the fate of its executive-jets business, which is excluded from the acquisition proposals? What is the scope of Boeing's role regarding the proposed defence joint ­venture – and how would it protect the Brazilian government's ability to preserve its sovereignty over homegrown military technology?

The lawmakers are right to demand answers to these questions before allowing either deal to be approved. Embraer, though privatised since 1994, is a creation of the Brazilian government, possessing technology and skills that are of great value to the whole country. Such a transaction should face intense public scrutiny.

In other matters, the opposition is less reasonable. In a video posted on Facebook, politician Carlos Zarattini theorised that the deals were a ploy by Boeing and the US government to appropriate the technology and skills of a rising industrial and strategic competitor. But despite impressive strides over the last two decades, Embraer's annual revenues of less than $6 billion are no threat to Boeing's near-$100 billion sales total.",Flight Global,0
"Iran Air is receiving a batch of five ATR 72-600s on 5 August, in a bid to beat a renewed US government sanctions deadline which would block delivery of the turboprops.

The five aircraft departed Toulouse as a group around 20:00 on 4 August, heading for Tehran Mehrabad airport via Urmia.

Iran’s transport ministry states that the aircraft are due to arrive on the morning of 14 Mordad, in the Iranian calendar, equating to 5 August.

It lists the five turboprops as bearing successive registrations EP-ITI, -ITJ, -ITK, -ITL and –ITM.

ATR had already delivered eight of the type to the Iranian flag-carrier, out of a total firm order for 20 which was finally concluded with the airline around April last year.

But the airframer had been pessimistic about the possibility of handing over any more, given US president Donald Trump’s decision to abandon a nuclear-related agreement which had eased sanctions and allowed Iran Air to commence a fleet modernisation.

The renewed sanctions have been due to take effect from 6 August, the end of a 90-day wind-down period.

Iran’s transport ministry says the French authorities had sought US approval to deliver the additional ATRs and that they will take the total number of new aircraft in the Iran Air fleet to 16, comprising 13 ATR 72-600s, two Airbus A330-200s and an A321.",Flight Global,0
"EgyptAir Cargo has taken delivery of the first Airbus A330-200 to be converted from passenger to freighter configuration.

German conversion specialist Elbe Flugzeugwerke says the twinjet completed flight tests in June, and that the European Aviation Safety Agency and Egyptian civil aviation authority granted supplemental type certificates for the modification in July.

Having established a P2F programme for the A330 family, EFW – a joint venture between majority shareholder ST Engineering Aerospace and Airbus – last year delivered the first A330-300 conversion freighter to DHL.

Flight Fleets Analyzer shows that EgyptAir Cargo's aircraft (MSN 600) was delivered from Airbus to the Middle Eastern carrier in 2004 and had been in passenger service until 2017. It is powered by Rolls-Royce Trent 700s.

EgyptAir has ordered three A330-200 P2Fs, says EFW.",Flight Global,0
"Swiss MRO provider SR Technics is to build a new hangar in Malta to expand base-maintenance operations on the Mediterranean island.

Sign in/Register here

Registration gives you instant free access to FlightGlobal’s news, in-depth analysis, insight and opinion from our global team of experts, and access to our Flight International and Flight Airline Business online libraries.



You’ll only need to log in once to access FlightGlobal’s premium free content.



Already Registered? Sign in

Activate your free account",Flight Global,0
"Airbus has included the A220 in its monthly order backlog and delivery figures for the first time since acquiring the former Bombardier CSeries programme at the beginning of July.

The airframer puts total orders for the A220 at 402 aircraft, comprising 279 A220-300s and 123 of the smaller -100. All were logged before the acquisition.

Thirty-nine aircraft, including 31 A220-300s and eight -100s, have been delivered – among them two -300s since Airbus took over.

These two aircraft were transferred respectively to Korean Air on 9 July and Air Baltic on 19 July.

They helped to take Airbus single-aisle deliveries to 304 aircraft since the beginning of the year, and total aircraft deliveries to 380.

Its 76 long-haul deliveries comprised 46 A350s, 23 A330s and seven A380s.

Airbus managed to hand over 77 aircraft during the single month of July, including the two A220s.",Flight Global,0
"Airbus recorded just a single firm order during July, despite unveiling several agreements during the Farnborough air show.

The airframer’s only formally-listed business for the month comprised an undisclosed order for eight A350-900s, signed on 5 July.

Eight A350-900s, for an unidentified customer, were among new firm orders for 93 aircraft detailed by Airbus during Farnborough.

The deal for the -900s takes overall A350 orders to 890, comprising 722 -900s and 168 of the larger -1000. Airbus has delivered 188 of the type.

Airbus’s revised backlog, covering the first seven months of this year, shows that the company has secured net firm orders for 214 aircraft so far this year.",Flight Global,0
"Airbus delivered 63 A320-family aircraft over the course of July, with the re-engined variants accounting for 44 of them.

The airframer handed over 30 A320neos and 14 A321neos during the month.

Pratt & Whitney PW1100G engines were installed on 24 of these aircraft while the rival CFM International Leap-1A was fitted to the other 20.

Airbus has revealed the figures in its latest backlog figures, covering the first seven months of this year.

It shows that the 44 A320neo-family deliveries were complemented by deliveries of 10 A320s, eight A321s and a single A319.

Airbus’s overall single-aisle family deliveries reached 65 aircraft during July, because the A320-family figures were supplemented by a pair of A220s.",Flight Global,0
"Boeing is investing in a Massachusetts-based specialist in high-speed 3D printed parts for aerospace, through its HorizonX Ventures division.

The US airframer says it has participated in a funding round for the relatively new company, Digital Alloys, which was founded early last year.

Boeing says Digital Alloys’ technology is able to combine multiple metals into each part, to provide differing thermal, electrical and mechanical properties.

“The process allows metals like titanium and high-temperature alloys to be 3D-printed for parts that could be used on Boeing products,” it says, adding that the investment will enable the airframer to produce higher volumes of parts faster.

Digital Alloys chief Duncan McCallum says the Boeing tie-up will “make us a smarter, stronger company”.

G20 Ventures led the funding round which included participation from Lincoln Electric and Khosla Ventures.",Flight Global,1
"Airbus has formally listed the 251t version of its re-engined A330neo as a new weight variant, detailing the aircraft’s basic characteristics.

The airframer has revised its airport planning documentation to feature the data for the higher-weight A330-900 and -800.

Airbus lists three new variants for the -900 – designated WV920, WV921 and WV922 – which provide maximum take-off weights from 247t to 251t, including a dynamic payload option.

There are three corresponding variants – WV820, WV821 and WV822 – for the smaller A330-800, with the same MTOW capabilities.

Maximum zero-fuel weights of the new versions are unchanged, and range between 177-181t for the -900 and 172-176t for the -800.

The previous highest MTOW of the -800 and -900 was 242t.

Airbus intends the 251t version to enter service in 2020, increasing the range of the A330-900 to 7,200nm and that of the -800 to 8,150nm.",Flight Global,0
"Regional turboprop manufacturer ATR is still examining the potential implications of the European Union’s response to newly-imposed US government sanctions on Iran.

The European Union introduced an updated version of its blocking statute on 7 August, as the US government reversed its easing of nuclear-related sanctions – an easing which had enabled Iran Air and other Iranian carriers to place aircraft orders with US and European airframers.

Intended to counter the effects of sanctions on EU firms, the blocking statute amounts to a unified EU response to extra-territorial legislation from third countries, and forbids EU companies from complying with extra-territorial legislation unless authorised by the European Commission.

But the realistic effects on the aerospace sector have yet to become clear.

Airbus has not delivered any aircraft to Iran Air for about a year and a half, but ATR transferred a batch of turboprops just as the sanctions deadline approached.

ATR says it is “studying” the “possible impacts” of the EU legislation, but adds: “It is too early to say something.”

US president Donald Trump warned, as the new sanctions took effect, that “anyone doing business with Iran will not be doing business with the USA”.

This suggests that, even if Airbus and ATR could find legal channels through which to deliver aircraft, they would risk being restricted in the US market – which is far more lucrative than Iran’s.

In early June the ministers of European states which were still committed to the Iranian nuclear deal asked the US Treasury and Department of State to grant exemptions “to allow for economic relationships in key sectors” – specifically identifying civil aviation as one of them.

Iran Air has received 16 new aircraft from Airbus and ATR since the sanctions were originally lifted.",Flight Global,0
"Mexican carrier Interjet received Ps733 million ($39.6 million) in compensation for maintenance costs for its Sukhoi Superjet 100 fleet, after the airline was forced to ground at least four SSJ100s in the past year or so.

The airline says the amount, recorded in its second quarter financial results, is an estimate of contractual recovery of the costs related to maintenance of its SSJ100s.

Interjet recorded maintenance-related expenses of Ps652 million in the second quarter, as part of overall operating expenses that rose 21% in the period to Ps6.18 billion. It notes that the compensation of Ps733 million had helped offset its expenses.

The airline did not respond to queries from FlightGlobal. Sukhoi and Superjet International did not respond.

A report by Bloomberg earlier this year said that Interjet had grounded four SSJ100s and was cannibalising the aircraft for parts to keep its remaining SSJ100 fleet in service. Superjet International subsequently played this down, with its senior vice-president of commercial Stewart Cordner telling FlightGlobal in January: ""Temporary robbing of parts isn't cannibalism.""

Interjet currently has a fleet of 22 SSJ100s, one of which is still in storage, Flight Fleets Analyzer shows. That lone aircraft, XA-PBA, sustained significant damage to its nose after an accident involving an air bridge at Mexico City airport in 2015. Delivered to Interjet in April 2014, the aircraft has spent about 65% of its lifetime in storage.

The grounding reported earlier this year followed weeks-long repairs in early 2017 to 11 of Interjet's SSJ100s, after defects were found on the aircraft's stabiliser nodes.

Despite the compensation for maintenance costs, the impact of higher fuel prices pushed Interjet to an operating loss of Ps395 million in the second quarter. Revenue rose 9.6% to Ps5.78 billion. The airline reported a net loss of Ps142 million in the second quarter, reversing from a net profit of Ps114 million in the corresponding quarter in 2017.

Unit revenue in the second quarter was down 4.7% to Ps1.047, while unit cost excluding fuel was down 11.2% to Ps0.695.",Flight Global,0
"Levels of carbon dioxide in airliner cockpits can be high enough that in simulations it causes pilots to fail test manoeuvres at higher rates than normal, a new Harvard University study has found.

The first-of-its-kind research suggests that current regulations aren’t adequate to assure there’s enough fresh air in airline flight decks and raises questions about whether even moderately elevated carbon dioxide levels could impact safety, said Joseph Allen, an assistant professor at Harvard’s School of Public Health and lead author of the study.

“It’s clear that the air quality in the cockpit can have an impact on performance,” Allen said. “It’s clear we haven’t been thinking about it too deeply in terms of the impact on pilot performance. Now that we know, I think we’re obligated to ask those next sets of questions and really understand it.”

In recent years, studies have shown that even an increase of a few hundred parts per million of carbon dioxide in the air we breath causes people to test lower for cognitive skills. But until the latest study, pilots and airline cockpits hadn’t been examined.

Normal levels in the atmosphere are 400 parts per million. Concentrations of the colorless, tasteless gas can rise in poorly ventilated spaces where people exhale it - such as crowded airliners.",Telegraph,0
"Cabin interior specialist Diehl Aviation has won a contract from Boeing to supply emergency lighting equipment for the 787 programme.

The German manufacturer says the agreement covers development and supply of control units and batteries for emergency lighting systems across all 787 variants.

Diehl already supplies cabin lighting for the Dreamliner, and ceiling and doorway panelling for 787-10s, but has not previously supplied emergency lighting power systems for the programme.

Deliveries of the emergency lighting equipment are scheduled to begin ""early in the next decade"", says Diehl.

It adds that it is supplying emergency-lighting power systems for a range of aircraft, and has developed a ""smart battery concept"" with a lithium-ion battery which will be employed on the 787.",Flight Global,0
"Air New Zealand has teamed up with local company Zenith Technica to explore using 3D printing to produce metal aircraft parts and tools.

Based in Auckland’s North Shore, Zenith focuses on designing and manufacturing printed titanium and other metals using electron beam melting technology using equipment made by GE Additive.

“While we are in the initial stages of working with these companies on 3D printing, so far, we have printed prototype metal framing for our Business Premier cabin, to quickly test new concepts and ideas and we have also made novelty wine aerators,” says Air NZ chief operating officer Bruce Parton.

The Star Alliance carrier has been investigating 3D printing technology since 2016, and has used printed small parts for in-flight entertainment screens. It is also working with ST Engineering Aerospace to produce more advanced parts.",Flight Global,0
"Lithuanian MRO provider FL Technics is in the process of completing a C-check on a Boeing 737 for South African carrier Comair.

Sign in/Register here

Registration gives you instant free access to FlightGlobal’s news, in-depth analysis, insight and opinion from our global team of experts, and access to our Flight International and Flight Airline Business online libraries.



You’ll only need to log in once to access FlightGlobal’s premium free content.



Already Registered? Sign in

Activate your free account",Flight Global,0
"The IATA-CFM International agreement which opens up the maintenance market to third-party competitors was disclosed at a time when much of Europe – France, in particular – had embarked on vacation.

Sign in/Register here

Registration gives you instant free access to FlightGlobal’s news, in-depth analysis, insight and opinion from our global team of experts, and access to our Flight International and Flight Airline Business online libraries.



You’ll only need to log in once to access FlightGlobal’s premium free content.



Already Registered? Sign in

Activate your free account",Flight Global,0
"Hypersonic passenger travel still seems more like dreamy work of science fiction than a feasible commercial project, but this is now a fact: Boeing is working on it, and it’s a serious project.

“It may not be as hard as people think it is,” says Boeing chief technology officer Greg Hyslop, who quickly adds a caveat: “It’s still going to be hard.”

Boeing first unveiled its hypersonic airliner concept on 26 June at an aviation technology conference and highlighted it again at the Farnborough air show in July.

In an industry that has lacked a supersonic transport option since 2003, suddenly proposing a hypersonic airliner as a viable option within 20-30 years seems to register somewhere between the ambitious and the absurd.

But Boeing insists that it has found a combination of speed, materials and propulsion that can make a Mach 5-capable aircraft not only technologically achievable, but financially profitable at some point after around 2040.

They even think they have worked out a solution for one of the trickiest problems associated with hypersonic flight. To cruise at speeds around M5.0, the aircraft has to fly at an altitude between 90,000 and 95,000 feet. The passengers won’t be wearing space suits, so they’ll be seated in a pressurised cabin. So any event that causes a depressurisation at that altitude would be catastrophic.

“We’re aware of it, and we’d thought about it,” says Kevin Bowcutt, a Boeing senior technical fellow and chief scientist for hypersonics.

“And we have some very innovative approaches for dealing with it,” he adds. “Basically, we’ve devised a concept that would keep the cabin pressurised even in a depressurisation event.”

Bowcutt declines to elaborate further on the technical solution to the depressurisation problem.

Boeing’s concept proposes a top velocity of five times the speed of sound. That happens to equal the commonly accepted threshold of hypersonic speed, but that wasn’t the reason. According to Boeing’s analysis, M5.0 is the limit achievable with the available structural, propulsive and fuel technology.

“We have the technology today and the design tools to do this,” Bowcutt says. “We don’t have to invent some new thing.”

The engine for the hypersonic airliner is a good example. A M6.0 aircraft requires a supersonic combustion ramjet (or “scramjet”) engine, a technology that still isn’t mature after decades of research and demonstration. A M5.0 aircraft, however, has access to other propulsion options, Bowcutt says.

The fastest passenger-carrying aircraft with an air-breathing engine in history is the Lockheed SR-71A. It flew at speeds up to Mach 3.2 using two Pratt & Whitney J58 engines. The J58 featured a unique configuration called a turboramjet. The engine functioned like a turbojet up to about M2, then diverted air from the compressor into ducts that emptied in the afterburner. The effect was similar to a ramjet.

Boeing’s hypersonic airliner also would use a turboramjet configuration, with some variations compared to the J58, Bowcutt says. Instead of ducting only a portion of the airflow around combustor over M2, Boeing’s concept might bypass all of the airflow around the engine core at higher speeds, he says.

Bowcutt is familiar with hypersonic vehicles. He is credited as the “father of the X-51”. He designed the vehicle in 1995 to become a missile, but it turned into a hypersonic demonstrator funded by the Air Force Research Laboratory. The X-51 used JP-7 fuel — the same kerosene formula that powered the SR-71A — as both a source of combustion and as a coolant system. Since the hypersonic airliner concept won’t travel than M5.0, Bowcutt says, it doesn’t require JP-7. Standard Jet-A fuel. Liquid methane or some combination of those fuels are options for the commercial aircraft.

Finally, Boeing selected M5.0 as the top speed because that greatly simplifies the structural materials. Instead of exotic, heat-absorbing materials like ceramic matrix composites, standard titanium alloys used in aircraft and jet engines today are strong enough to survive the surface temperatures ranging up to 600°C (1,100°F).

M5.0 is already 625% faster than a typical subsonic airliner cruising at M0.8, Bowcutt says. Higher speeds produce significantly greater challenges, with sharply dwindling returns. A M6.0 aircraft, for example, can fly only 20% faster than Boeing’s concept, he explains, but requires the designer to use nickel instead of titanium and unproven scramjets instead of turboramjets.

That more than six-fold increase in speed also drives the business case for the hypersonic airliner.

Hyslop compares hypersonic technology to a supersonic airliner, like the M2.0 British Aerospace/Aerospatiale Concorde. That speed allowed the Concorde, in theory, to cross the Atlantic twice a day using the same crew (although British Airways and Air France chose not to exploit that advantage). By contrast, the hypersonic airliner, in theory, might be able to cross the Atlantic four or five times a day with the same crew, he says. The difference in utilisation rate potentially makes the hypersonic airliner more attractive than the costs of operating a supersonic jet, he says.

“Would that be the tipping out where it economically makes sense?” Hyslop asks, rhetorically. “This whole business about how frequently can you turn an airplane — the economic engineering — looks more intriguing to us the faster you can go. That might be a sweet spot.”",Flight Global,1
"US investigators are scrambling to understand how a young mechanic was able to steal an empty passenger plane from Seattle’s main airport, fly for more than an hour doing tricks and then crash into a forest, killing himself.

The FBI, National Transportation Safety Board and Federal Aviation Administration were all attempting to work out how the 29-year-old ground service agent for the airline Horizon Air was able to carry out the incident.

The 76-seat plane had taken off from Seattle-Tacoma Airport, in the northwestern US state of Washington, on Friday night and was soon accompanied by two F-15 fighter jets which were scrambled into the air.

Attempts were made over radio transmissions to the convince the pilot - named locally as Richard Russell, who had worked for the airline for three and a half years - to land. However he ultimately crashed into Ketron Island, a sparsely-populated area of the state.

Recordings of the conversation between the man and control tower officials captured him sounding excitable, at one point saying he had “a few screws loose” and apologising to his relatives.",Telegraph,0
"They were not his last words but they revealed something of Richard Russell's story as he sat at the controls of a stolen passenger aircraft, a few hundred feet above the ground.

“I’ve got a lot of people that care about me,"" he told air traffic controllers. ""It’s going to disappoint them to hear that I did this.”

Minutes later he was dead. The empty Bombardier Q400 turboprop aircraft nosedived into island in Puget Sound, not far from Seattle.

Relatives and friends of the 29-year-old said they were struggling to reconcile the rogue pilot - whose actions closed an international airport and sent F-15 fighters scrambling into the air - with the likeable young man they knew.

His family - who knew him as ""Beebo"" - expressed their heartbreak.",Telegraph,0
"Comac has completed a 12 day programme of high-temperature tests on the ARJ21-700 regional jet at Turpan Jiaohe airport in China’s Xinjiang province.

The manufacturer states that the tests, involving test aircraft 103, were largely aimed a verifying system design changes aimed at making the ARJ21s maintenance more efficient and cost-effective.

Comac did not detail the changes made, but last year the airframer signalled that in 2018 it would focus on systems upgrades and weight reduction.

That followed a series of tests on an upgraded flight control system in 2017, and a separate crosswind validation trial in Keflavik that was completed in March.

Flight Fleets Analyzer shows that there are five ARJ21s in service with Chengdu Airlines and three involved in flight test duties. Comac also holds firm orders for 127 more of the type, and options and letters of intent for a further 399.",Flight Global,0
"The history of in-flight service is rich with – in some cases apocryphal – tales of carriers removing one peanut or piece of fruit per passenger and consequently saving tens of thousands of dollars a year. Such decisions were straightforward, born of a desire to save money.

Today, big data offers a theoretically much more nuanced and powerful approach to optimising passenger services, carrying the potential to reduce wastage and drive new revenues. That might, for example, mean tailoring the products loaded on the aircraft to individual flights or customers, or personalising the ancillaries offered during the booking process.

Such initiatives can be facilitated by the structured harvesting of existing airline data – everything from onboard sales through to a specific customer's buying habits.

There are limitations to consider, however. Presuming the recording and collation process is to a high standard – a significant challenge in its own right – data is great at telling you what has happened. But establishing the ""why"", and how the business should therefore respond, is fraught with pitfalls.

POTENTIAL CONFUSION

Confirmation bias is a common problem, for instance. This occurs when data is wittingly interpreted to confirm a pre-existing hypothesis. For airlines fixated on big data as a money-saving opportunity, that is a real danger. There is also the potential confusion between correlation and causation, where it is incorrectly assumed that because two things co-exist, one is the result of the other – when both may have been caused by a third factor.

When hasty or ill-informed interpretation of data happens, all that is likely to be achieved is the entrenchment of suboptimal norms – at best.

Looking at sales of in-flight food as an example, data will not tell you why very few people are buying your sandwiches. But a carrier with a fixation on using data to cut wastage might see that data and cut the number of sandwiches loaded on to aircraft, then celebrate the financial saving. In reality, however, it could be missing out on a significant growth in revenues, simply because it is ignoring the fact that its cheese and tomato baguette is revolting.

Data might also tell an airline that duty-free purchases on evening flights to holiday destinations are very low. Could it be, however, that overworked cabin crew are spending so long on the food and drinks service that duty-free sales fall by the wayside? Based on data alone, cutting the amount of duty-free loaded on such flights might seem logical, but perhaps more revenue could be achieved by instead rethinking how service is delivered.

INCORRECT ASSUMPTIONS

A similar conundrum applies to personalisation strategies. It might be established, for example, that a certain passenger never books hotels through a particular airline, only flights. One interpretation might be that marketing hotels to that passenger is a waste of time; more revenue could be achieved by marketing other products to them instead.

Making that decision based on data alone, however, risks ignoring other factors – might your hotel offering be poor or too pricey for a particular destination? Might this passenger prefer to book flights first, then hotels much closer to the departure date using another provider? Again, data will capture what has happened in a particular scenario for a particular business, but not why.

Problems with interpreting data still vex those dealing with some of the most critical information handled by humans – such as that associated with trials of life-saving medicines – so it should be no surprise that airlines would be vulnerable to the same.

None of this means big data is a bad thing – far from it. Handled correctly, it carries the potential for airlines to differentiate their services in what is an increasing commoditised market.

But big data alone cannot provide answers to everything. A holistic and open-minded approach to decision making will always be required, as will a recognition that even those most adept at interpreting data face a daily fight to ensure they are reaching optimal conclusions.

FlightGlobal has launched the Aerospace Big Data Conference series in Miami, London and Singapore, find out more: flightglobal.com/bigdata",Flight Global,0
"Swiss maintenance specialist SR Technics has won an engine support agreement from Lufthansa’s low-cost arm Eurowings.

The Zürich-based maintenance, repair and overhaul provider says that Eurowings has signed a two-year MRO agreement for more than 30 CFM International CFM56-5B engines powering the airline’s Airbus A320-family fleet.

Services include shop visits to SR Technics’ facility in Zürich, aerofoil repairs at the MRO’s dedicated repair site in Irish city Cork, plus parts and material management.

SR Technics says the co-operation began in January when Eurowings required individual shop visits to meet its engine MRO demands.

Lufthansa Group tends to handle engine maintenance for its airline subsidiaries through in-house engineering division Lufthansa Technik, which has an overhaul shop in Hamburg that supports CFM powerplants and International Aero Engines V2500s.

Over the last year, Eurowings has acquired a fleet of A320-family aircraft from defunct German carrier Air Berlin.

Prior to that, SR Technics serviced Air Berlin’s CFM56 and A330-powering Pratt & Whitney PW4000 engines at its Zürich site.

The MRO says that availability of “slots that met the carrier’s [Eurowings’] planning needs and SR Technics’ continuous support were key to clinching the two-year contract”.

Describing the relationship with Eurowings as “excellent”, SR Technics commercial chief Michael Sattler states that the agreement was reached because the MRO was able to “adapt to challenging scheduling requirements and offer flexible solutions”.

The maintenance provider foresees “plenty of room for synergies [between Eurowings and] other areas of SR Technics” in future, it says.",Flight Global,0
